u,v
-5.607162057736749,10.672760453834085
-7.300143764622396,7.741443515849371
-1.1957507399355887,-75.19286419807678
2.3196946224660295,10.510105442276057
-4.124133117712185,12.3567695676263
-5.947590470198335,14.84313039535802
-2.9008335737305737,10.012475565359392
-2.9552328527985767,8.936604396383508
-4.589571928861121,11.510141157303988
-6.284071720598808,10.422421861453653
-1.3730889669094104,12.218266499243569
8.360804291271705,11.787386997977965
-2.7920010228473116,10.9208146695144
3.956415971773135,-70.31468181915758
-17.27626564425503,10.30839087055902
-5.38493314297219,10.327540131947176
-3.137421148506699,10.663149140853116
-15.268431732629596,12.692135081963613
-14.293522278001474,11.885163895924848
-10.554298808279285,9.102530802224894
1.1773026118549557,10.658027491245495
-1.0797569514935388,12.632789649647144
-3.3817019947332176,7.665617680937477
-9.58380583196842,13.442828857539958
-5.2765612739884595,-71.90230804343703
-5.220700640928433,-74.00089672054337
5.191586840522918,10.637354848863154
7.849079126039511,-74.88072830598055
-3.58708804585056,9.476336056811023
-4.1845230754023826,9.36085489962481
79.01380243939693,10.096993961323994
-9.42789721407193,11.781143255480448
4.628466260126675,-71.28138903609451
4.576285847385064,10.720286994574472
-15.757440878886177,12.189722657121099
10.934216778167185,9.43564144894904
-4.112699212848075,13.010339519433797
-4.612862509019094,9.12701008773239
-8.189416506005111,9.362075558052474
1.8315671682389252,9.246017070895906
-0.46434669306802245,-76.28484259263655
-1.228637374310972,10.916811501266414
4.967047497230247,9.680539941999262
-23.005490726794537,11.05897402274003
-0.5691896999752282,11.691222101558457
-8.73732607781866,11.88210235483286
-5.164985940396403,9.00965324159237
-18.96271899649679,8.16428381808494
-14.007269932843384,8.479341959595509
7.377954567793772,12.355500885495251
