u,v
1.0000886978194108,8.208629222525566
1.003898333867185,13.206694754887698
-0.0021290839106392315,8.678034789143478
1.0000524875530068,8.97263309440939
0.0026769796023049562,16.22208930143532
0.9995248411103695,6.933144476768287
0.0019723071667246774,12.342205136657933
-0.0024526001117013375,7.327902563777158
0.0010860558413751864,10.11422600961991
0.000780595391759015,8.842403898456222
0.00018643062631108038,12.03953387122157
0.0006392562933069025,8.048150916709396
-0.0010722941373798567,8.71283372882233
-0.0002249909504233743,6.442672223841784
0.00034781569585078077,9.737664227768427
-0.0008427201190682664,10.547739545598663
-0.0009519106127420767,7.580934878705635
0.003370381188849454,8.867072074510684
-0.0035387879257272477,11.751115728084573
0.9999556890130277,10.216401527023136
-0.0003556457189436718,7.888936115819673
-0.00016929352811064272,9.67290851017672
-0.0015389818772297288,10.008814492962111
-0.0011598553564772724,8.641961196191946
0.0027785746333970868,11.535679765333805
0.0010157621207878694,9.006666841182202
0.0005594018819680709,10.178958845882716
-0.00066858190120602,6.058847022003672
0.9998399792035176,13.46355485224236
0.0023254151569268417,7.493038761871801
1.0016798731085252,11.368529732996228
-0.0016887032679728908,12.21514889551673
-5.98513651502501e-05,10.91607926391544
-0.002007444842727195,14.087828738596416
0.00046359532049205664,7.111585671430517
0.9988705064766887,7.95266343023893
0.0017492491376872043,8.46029039531276
0.0024016824629509914,10.231688500773677
1.0014527452836626,7.645670829465891
-6.21551638977826e-05,12.326839625961055
0.0010028632556300472,10.814442905427002
-0.001810099716278452,7.303529045781856
0.9995794844084496,11.878687051969296
-0.0007430133383478875,9.046620429931947
0.0004913707632872532,11.16070609391711
0.0014231106180409168,11.067565781093755
0.9992998398431785,12.492201316438134
-0.0008339500492140538,9.649958863658714
0.9987307789592479,8.389522555034134
0.9968064613391039,10.765159548479094
