u,v
0.031152997495476203,10.73596140217083
-0.4635447710540959,11.247527972600814
-0.39339538929640133,11.359187946279697
0.2800312857971906,14.334645369417164
-0.01775334378484461,10.309032948636794
0.21851936386457213,12.226848022108692
0.1011116474613228,12.489768522613877
0.6337713392331125,12.041713384210402
0.04895939247112771,10.925636956172214
0.7560109179363557,14.59575737572155
-0.35464670242167423,7.540717679500583
0.18619133471519564,7.554292921071793
-0.36893322954274127,9.993570821062365
-0.33036230524341464,6.251051078078915
0.7288395800132572,17.489187169852208
-0.14687694921543692,1.9375247650730838
0.23001407411304653,7.424029487826194
0.24760001663456335,9.099030746072286
0.47949359885061904,7.866402976206583
0.291159591746427,13.291960306477659
0.3229694685560355,12.70489449712219
0.138724543996856,10.060025304344736
0.38182050579634413,13.454008306135155
-0.30228094636992925,7.956852418386731
-0.4698993298270299,8.330345075923763
0.279349686315978,12.058592239197763
-0.03747180569990702,13.196027447160846
0.5437163788359236,11.468986372216069
-0.3138703752548026,10.01718774168833
-0.2686670511603131,13.112970866262007
0.28502679743442766,8.14662146452751
0.1610240858285485,12.061629329048916
-0.41170853394877654,9.484125016174604
0.3663222137048371,7.265863773151659
0.036637993312957556,14.418111003902794
0.5815304449712915,8.250154896906627
-0.21381149672379512,7.465297223718337
-0.061229805332789045,13.448859004389327
0.6871202251202919,9.732221937962628
0.26188689712471036,10.890722481319687
0.28856105621849465,12.710333727970507
0.16083792913572204,7.861422918914881
0.28329453049855247,10.0618854172057
-0.2771042871628905,9.96432949938779
0.2153166259945726,10.414299939680715
-0.3185916497680276,8.357321684926434
0.6464225714374178,9.690652740858296
0.6271296074221253,11.43380985406799
0.18558341119661673,11.3970115649717
0.3321274769780027,7.051427378749695
