u,v
0.6761038729437905,0.5418464503108934
-0.4437855455306351,0.7829657180192277
0.4428851271599873,1.0904174415379868
-0.6793889158628347,1.0462076263485252
-0.26269976827149644,0.7974983476331534
0.41062333652749594,0.9251637326852667
-0.5713700002891304,1.0075196267122728
0.19412704284337412,1.2004901597040736
0.5025580909446488,0.9429709094642272
0.22439535654734666,1.4074947516071363
-0.010134620420688467,0.8921220589353098
-0.6503674805108114,0.9342421376119262
-0.3398036686897251,1.1217659632878378
0.626515450364242,0.6263882945091555
0.2908283312533402,1.2019789503903535
0.6071799022490986,0.8255431907964204
0.4593910804622078,0.39579731520187833
-0.11320982988651485,0.5733963369783406
0.10287913486385977,1.0152171572354036
0.2107765709559304,0.8602750865440412
-0.2998181525615742,1.3184698107076116
0.35579104144432294,0.8650258306105179
0.40283342112497716,0.9345515655258184
0.1836097409626889,1.036802108349804
0.1837881674841061,0.8224386675591963
0.35032224664717465,1.3191151669227956
0.25560661927591416,1.024636705665542
0.08826910846770844,0.9821921376359026
0.20751299472043344,0.9545431978521082
0.6026823560147616,0.15527673076910842
-0.1481779878024247,1.1864153982510857
0.5198449014312467,0.6537017223083503
-0.33826727253512434,0.6460053437510365
0.5339745484406491,1.1957159551957206
0.3223185722645363,1.1039846312910448
0.777541809798585,0.5684377519719827
-0.8309005237471332,1.1641809309446631
0.39271278113026786,0.9418574163623201
-0.10590690561997029,0.3972862581426875
-0.3859739722643478,1.0629848218188132
0.8086620118617416,1.0708090974504179
0.6886256431110267,0.9126565248948562
0.1732971503156381,1.199668500218788
0.6545951316137109,0.9048160812675234
0.3126641999775449,1.318787197096297
-0.34215048746822263,0.6013436324605146
-0.1574266446954582,1.2481808772454837
0.47939637209860275,0.49791943824641344
0.8832367050992342,1.5288551449479995
-0.6309442799778792,0.7394665856694482
