u,v
1.1197320561033854,0.33661397413256455
14.053096218241325,0.4480814603923606
4.230175815688394,4.749787898330036
24.47400467257245,0.7214646192825948
2.0569107581244808,-0.7639669519523965
16.246532934512114,-0.12614279431426845
9.94699569345735,0.8740397029893389
-6.084669054982044,5.214808939145025
-2.196805265275095,-1.559226829208313
-2.0581379320514213,0.32182130482630555
-1.6715399542853038,2.2896391082687946
10.031348661219925,0.824737007162428
17.173169215507897,0.7675844285320429
-7.466581400365154,-0.05583942339731551
12.405596762338504,0.8408521869382449
18.485360523427588,5.610131593483269
16.682488867798433,3.8415095908513304
20.79866859239853,1.4940486333942133
18.786255313320197,0.13561617217565913
7.9780186198949785,-0.5072257147939355
7.135381810574081,1.2682779692726878
11.573580374800382,2.9839721800075214
0.9457293260144388,-1.2485775342216847
-1.6501244351840614,5.992585296478543
1.8207940073013331,3.498473350017821
-2.7066663280826058,0.3755469881302125
18.56092332004756,1.718035220228506
18.505900097673617,2.5958887773295682
4.9940446625906265,1.4727864773628292
13.630429147952269,0.9503989472039838
1.2072703895612733,3.1445184220074505
3.4229608162705083,-0.2002898491207673
-2.2324690212514677,1.9636891214475058
1.6406668029159994,2.090321494850437
-1.8173482910065433,-0.0342870988587024
-7.875852784280969,0.7994029120420724
9.943030435634254,1.9964518679097423
-6.830192687252222,1.3092266208833905
-7.9068826513106885,0.7473929752756856
18.6704811986046,2.7792834337845806
0.1667205165001031,-2.230582666486871
18.137145322057023,1.9674387940965472
13.665322862555357,-1.499537685398792
6.933553520379027,3.6898966081665505
10.903622768470749,1.0287300027813655
14.770930631794029,-0.27548922086764505
19.165511132773524,-0.5320159716462641
21.1363851016133,-0.018579751509548603
0.041640444419016154,1.4980110058623315
6.92725632839667,-0.6443303408596112
