u,v
8.869781941266593e-05,-0.0010837207358110365
0.00024788805232999134,0.9986826302268091
0.0018712897510043808,1.0000524875530068
0.0026769796023049562,1.0043996809881426
-0.0022202956533556957,1.0017416045660448
0.0006130784626304106,0.9975473998883491
1.0010860558413528,1.0000807699758922
-0.0008185439509587283,1.0000250628571115
-0.0006319256128245296,1.0006392562932938
0.9989277058626422,-0.0009101638850938546
-0.00251541027899847,1.0011987599220322
0.9997475373258713,0.999157279880949
-0.0009519106127420767,0.9982894628624532
-0.000801100918571494,0.9983685395153182
-0.0037795775304781927,0.9999556890130277
-0.0003556457189436718,0.9985072525986022
-0.00023128858161138127,0.9996457914751338
1.0003292131869919,0.9988401446435465
0.0027785746333970868,1.00108588944004
-0.0007023925247784591,1.0018526606721956
0.9997621138152248,0.9993314180988078
-0.00016002079648570826,1.0006549385483896
0.9982273109299703,0.9999163346059381
-0.0012050787936562198,0.9983112967320619
0.999940148634851,1.000647765778635
0.002890531060074417,1.0013630299876255
-0.0019565958590343157,0.9988705064766887
0.0017492491376872043,0.9989112610335823
0.00016382848954145225,0.9986952111182184
1.001033439242084,0.9999378448361035
0.0010028632556300472,1.0005758980293176
-0.0019066926586636434,1.0000851767782284
0.9993907334217068,0.9992569866616674
1.0004913707632772,1.0008207430473637
0.0007548829088137492,0.9998851463532887
-0.0022390027750829756,0.999166049950803
-0.0012692210407781695,0.9990774719598982
0.0011943843172571515,0.9982118635986369
-0.0017461832630605815,0.9980000976770672
-0.0006893006112669752,1.0005249962811622
1.0002139003950021,1.0009338020989138
0.9997762018126104,1.0008030257836649
0.0029247132397926456,0.9970180060824072
0.0003197960503299471,1.0013929917895834
0.0013202732979447824,0.9997992393699338
0.0025319606781638174,1.0012401952665033
0.0019099660120108274,0.9985887446674276
0.9980077509185141,0.9988454049007515
-0.0013432500612615282,-0.0008813812188035782
0.0013216161505414652,0.999856937163984
