iteration,best_loss
0,-4.599835446283233
1,-4.599835446283233
2,-4.599835446283233
3,-4.599835446283233
4,-4.599835446283233
5,-4.599835446283233
6,-4.599835446283233
7,-4.599835446283233
8,-4.599835446283233
9,-4.599835446283233
10,-4.599835446283233
11,-4.599835446283233
12,-4.599835446283233
13,-4.599835446283233
14,-4.599835446283233
15,-4.599835446283233
16,-4.599835446283233
17,-4.599835446283233
18,-4.599835446283233
19,-4.599835446283233
20,-4.599835446283233
21,-4.599835446283233
22,-4.599835446283233
23,-4.599835446283233
24,-4.599835446283233
25,-4.599835446283233
26,-4.599835446283233
27,-4.599835446283233
28,-4.599835446283233
29,-4.599835446283233
30,-4.599835446283233
31,-4.599835446283233
32,-4.599835446283233
33,-4.599835446283233
34,-4.599835446283233
35,-5.813499292581582
36,-5.813499292581582
37,-5.813499292581582
38,-5.813499292581582
39,-5.813499292581582
40,-5.813499292581582
41,-5.813499292581582
42,-5.813499292581582
43,-5.813499292581582
44,-5.813499292581582
45,-5.813499292581582
46,-5.813499292581582
47,-5.813499292581582
48,-5.813499292581582
49,-5.813499292581582
50,-5.813499292581582
51,-5.813499292581582
52,-6.461617084381951
53,-6.461617084381951
54,-6.461617084381951
55,-6.461617084381951
56,-6.461617084381951
57,-6.461617084381951
58,-6.461617084381951
59,-6.461617084381951
60,-6.461617084381951
61,-6.461617084381951
62,-6.461617084381951
63,-6.461617084381951
64,-6.461617084381951
65,-6.461617084381951
66,-6.461617084381951
67,-6.461617084381951
68,-6.461617084381951
69,-6.461617084381951
70,-6.461617084381951
71,-6.461617084381951
72,-6.461617084381951
73,-6.461617084381951
74,-6.461617084381951
75,-6.461617084381951
76,-6.461617084381951
77,-6.461617084381951
78,-6.461617084381951
79,-6.461617084381951
80,-6.461617084381951
81,-6.461617084381951
82,-6.461617084381951
