preplevel,damage
2.000088697819416,0.9989162792641889
2.0015545750014527,0.003898333867265048
0.00024788805232999134,0.998682630226782
1.9978709160892865,-0.0009347704482430516
1.0018712897509658,1.000052487553008
1.9995970774003962,-0.0001887151225589666
0.0026769796023049562,1.0043996809882332
-0.0006482695576776982,0.9995248411103598
0.9977797043466899,1.0017416045660807
0.0019723071667246774,1.001656188928037
0.0006130784626304106,0.9975473998882987
-0.0018894579809621268,1.0012545432434647
0.0010860558413751864,1.0000807699758938
1.0003167249969183,1.000780595391759
-0.0008185439509587283,1.0000250628571121
0.00018643062631108038,1.0014421680505294
-0.0006319256128245296,1.0006392562933069
-0.001380165550126849,1.001005841253922
0.9989277058626422,0.9990898361149061
1.9990862025520006,-0.0002249909504233743
-0.00251541027899847,1.0011987599220569
1.0003478156958436,0.9998145006196947
-0.00025246267413388154,0.9991572798809317
1.0003873102985952,0.0008031690592921674
-0.0009519106127420767,0.998289462862418
1.0019008023856444,1.0033703811888495
0.999198899081445,0.9983685395152847
0.9964612120743456,1.001238225651193
1.9962204224693898,-4.4310986973189646e-05
0.0007053901485201741,0.9992599091409274
1.9996443542810438,-0.0014927474014285076
0.9992090851332611,0.9998307064718893
-0.00023128858161138127,0.9996457914751264
-0.0015389818772297288,1.0000062327869672
0.000329213186998696,0.9988401446435228
1.999039721672714,0.0020153722157152665
1.00277857463334,1.0010858894400623
0.002814156765870228,1.0010157621207878
1.999297607475197,0.0018526606722336423
0.0005594018819680709,1.0001265429976591
-0.00023788618478008487,0.999331418098794
-0.0027868156480828255,0.000888244975158156
1.9998399792035086,0.0006549385484031828
0.0004720707969634309,1.0023254151569267
0.9982273109299703,-8.366539406363642e-05
0.0016798731085598136,1.0017320429760515
1.9987949212063016,-0.0016887032679728908
0.0015663466095644566,0.0009302638993134238
1.9999401486348476,1.0006477657786483
2.0002047779084045,-0.002007444842727195
