preplevel,damage
1.8179414173439388,-0.00027892824996011365
0.0006508663809175868,0.0022071725655313703
-0.0004132843047062541,-0.00022544092316386738
0.7948462673794128,1.0002598484946972
2.1281213833695984,0.0018387195396569083
0.0006124645196204017,1.0000218598639325
2.4545944534814996,0.9999058007556658
-2.690091732503164e-06,1.0003687216936958
0.0006033463621429849,-0.000807038586296404
1.635791170503327,1.0004734640143735
3.5046652082167366e-05,0.9994991610834658
1.6658756439512672,0.0005789484696027536
1.0059306936205723,0.9999789986548692
0.0013465396406169862,0.0015377136376142828
1.099503450097153,1.0020614827754317
-0.002043843988475543,2.45810962282588e-05
-0.0002660986327959687,-0.0011886415664119777
2.117151857401799,0.9985925074286428
1.5010375665920017,0.9997140718682346
0.0005429695436535909,0.9990921608178086
-0.000158736201184904,1.0006581324954837
0.639096500685302,0.9990934534700652
0.0022332941734584865,-4.470392984229305e-05
1.657294335335977,-0.0004979397177108102
0.00022444793609095428,0.9999279267349981
0.0006727398735622112,-0.0023283351627550464
-0.0013432228366446848,0.999532889126951
1.6636868072598818,1.000133685953186
1.2511075413504775,0.9999630769434357
-0.00047696760025865,1.0005259970019817
0.0004926553478686169,1.0022511388260922
1.0158443255652647e-06,0.001290958448314528
1.6776081793636104,0.0014028850171054002
-0.00019629570138929482,-0.0005691107064643272
2.0880822421713914,1.0002764479505886
0.0021382212718221282,0.0010445880434295004
0.0005541572129757898,0.9996247399524344
-0.00012330388288293002,0.0006651066716897066
2.5018641170538145,0.9993163365453848
0.0008792083457627716,-0.0010612340218136985
2.41783460966224,1.0001681344703404
0.0010030163746463732,1.0013604663882367
-0.0009200888558546037,0.000991398356081152
1.6131678538509093,0.9995150813075567
1.8005895006789796,0.9989606729964338
0.0002808980924978726,0.999460285182499
-0.00015435894238479398,0.0024350720080472316
0.0004497408528038453,1.000658410597503
0.0005550849064898252,1.001238070745107
0.0007002080700694941,1.0006953075643414
