preplevel,damage
1.0010812188581841,1.0011207098844435
1.9982578749417452,0.00039862951526897924
2.0014516468393246,0.0009407690235604966
-0.003218004169131449,-0.0003410112748476617
0.0007347871056221804,0.0022515750638450608
1.0000522503269846,1.0014013834326478
-0.0005498054952253416,0.997569549572655
-0.0009230583259224167,1.0005012927432448
0.0008291311075489576,0.0005658879724479933
-0.0009059136027667138,1.0000975892146313
1.0004187770581119,-0.0008096745526256639
1.0016013974528362,1.0577721268803804
-0.0024087904460703743,1.0582698093428005
1.0014342249723802,1.0000878862814142
-0.00015434370692088236,1.001335352479205
0.9988906174863914,0.999009813288051
1.9992476719622054,0.0003037368092547565
0.0011667447079685,0.9994604428989293
0.0005987335252344485,1.0015933801112387
2.0046843541246933,1.0588036400610208
0.9985760432701041,1.0006043348478353
2.000610378231937,-0.0027333791912282877
0.0013116745896156565,1.0048394575043818
1.0005182595901263,0.9982329009824228
-0.0012987569518840563,1.0598326054588119
1.0001769457484675,-0.0009453393810828598
0.0040857061667859875,1.000292355347553
0.9998210422218861,0.99925425952735
1.0018904867482235,1.0010927830939813
-0.0021551850516670795,0.0011200183061005808
2.0008910189426365,1.0590672861344386
0.9965124391614246,1.061445252673641
0.0017011978722902793,0.999295939007759
-0.001752037012632493,1.0012541693248984
1.9978588952198875,0.9998405276140787
0.9998218481310127,0.001050621931334198
1.9998908806871083,-0.002405471290398335
1.0003353380208098,1.0007627122618215
-0.0009195683477163983,1.0022715667238065
2.0019551846252086,1.0008334276487827
0.9975858717130742,1.0012237520354914
1.0020712846126223,0.9991405159742455
1.9982600851968007,1.0005916127539416
0.0030704146524102305,1.0000123032671147
2.001915741848962,1.060171107282209
0.9994860782511978,1.000386844094047
0.999478281555607,1.0009180901505834
-0.0022263416423757994,1.0012225352453668
0.0011583392192021902,1.0597069494663665
0.9987146257136295,1.05970114974935
