preplevel,damage
1.40843061804809,1.0157561339065555
1.4926439917928929,0.920277542998762
0.6565684517615449,0.06967220797259924
0.04620479309411406,0.9135887552460987
2.782667182804601,1.1236574635234262
1.5717667850446315,-0.07120493451478588
1.52247726059637,1.1687933822774763
2.4767031467084917,-0.026525586277211622
3.0040749976449055,0.9840157989194909
0.012312710061730014,0.9557515996997794
1.1946863970865569,1.0121364288111803
1.0516362769191256,-0.025198544518020213
-0.02125449231556982,1.0918545573939191
0.9038386591331229,-0.03019630431385953
1.5427824347853976,0.0857363785366194
1.7340357409696145,0.080458709352084
-0.14589239494201517,1.2513769069156913
1.9939801075719918,0.8130071068281562
0.014475984348500054,1.0382984908947768
-0.07341605610817975,1.1582605664601533
2.4188716891220663,0.9379020873303655
-0.27342903086954534,0.9826434161915635
0.7736339334356493,0.9607683878909186
1.5114186919338395,0.04201359230683154
1.5983565534497,0.007535505803985508
1.2682947151610147,0.06194787188588225
2.2930501856488057,0.9061777405378081
-0.21414077587705313,0.06483872490965341
0.047014763075648267,-0.07678077097485594
-0.11952704609117731,1.156858792449645
1.9301638062362745,0.007295339301551774
0.20441199431874238,1.0517872134091104
2.27343318574514,0.07209378587341309
0.0027544457186426145,-0.13302597376145214
1.2468128890507488,-0.06619353597039578
0.25131139557251503,1.1754657872314498
1.4338542010900353,0.06674365871644491
2.6598065287978816,-0.018595849913651066
1.53856332907352,0.9408030554329436
0.17316646987725842,1.0125385881597528
0.11106156312329116,0.12398408958825516
-0.062154291710410724,1.10582537538622
-0.0013280310738012391,-0.04811702204813973
2.730236809638662,0.9861471202890671
1.19187490618437,1.081197697614728
1.6803503810894238,0.9634323554921396
2.2488093969494956,0.8752931773543302
0.10933568529885468,0.08372655628193433
0.1619732720514638,1.1703929843343777
1.9288291185669388,0.08828075900481634
