a,b
0.6779291209796161,-14.217415276771417
3.211417905213017,16.873093953626952
4.589102250534872,13.362246650510782
4.692130913967231,14.05115411187094
0.6601226692677487,15.115707316110683
2.265969464204775,-10.836993704628558
2.229087916676858,-5.591330434351269
2.12443223520405,5.852194051509044
1.6549126309210562,-6.955017344514038
4.479596461313967,5.372266156542404
-0.7274588853152544,19.419842462289814
4.62051941145141,2.099762413695707
3.219038294702199,17.528757429795927
1.1362034666095508,7.806911361809604
2.3380474473695623,-17.055669607717427
3.1455224906964094,-4.6948344786281595
1.8351038479744048,22.809492403502375
-0.45311506849850414,-0.5552471837854984
5.531152824353493,8.412117150865932
3.129460628470469,18.486476105890883
1.1823250792486693,8.2229236025893
0.8827340845639324,0.10898544874602045
2.6530563358751964,-2.9455331282741817
1.525704913231987,17.843896000992526
5.512434358409796,25.134044912311715
2.128981057591324,6.068604051681275
1.974079602355895,32.13423427144998
2.7362870603740577,16.750253045560342
1.5509614536399565,13.7250825260342
1.0638599139275489,10.356170143714865
1.8823640515575089,18.656893322949
2.8039538604835763,22.237719383504256
-0.525037722824925,-40.86905189342687
2.573776022855792,-54.07073564748793
2.321867641756775,8.388763481822656
2.100593579631996,-8.149887048642546
5.559063228566288,0.08838791092249032
4.0823861363893315,10.063021362097816
2.120932868111607,-32.722883833676306
2.8680783711192195,-17.797518883882997
4.632016514649691,34.500999559294534
1.5932846875314894,-2.3620302919598455
1.3844420377914952,23.801670784983653
4.136015871161484,24.777578346242343
2.9244169756559293,12.555253576955849
2.420884337769601,18.75211613216004
1.6188089564287238,13.71391462929709
0.13215132971867893,10.165917801622207
2.8452805155661376,-11.93862359526693
2.3052713089812475,-31.22026265891404
