eyecolor,haircolor
0.9482360208641207,0.7415640341258696
-0.4681299227269641,2.482581180587511
0.4438991205631199,1.7012340914156767
-0.5586753336216569,0.446142882852244
0.45507003348284064,-0.09629523830701592
0.08963883129802164,-0.3843713791705684
0.20641565952065172,1.6988193425930216
0.6722918792574542,2.50443424589328
0.20372267316328013,0.8803641719376325
0.1926049989790888,-0.2577674980953363
0.4737589922705624,0.2731507831976997
-0.06219368120808416,-2.1633773129218263
0.5097589194757695,-0.25355611772466613
0.4325423896467131,-0.4734701302440385
0.795905976749823,0.9134330605798295
0.6584602346099934,1.9568941651768148
-0.17427064426432987,-0.3708438616747579
0.37830335637489426,0.23884408753992142
-0.3648563345039346,0.5464245443523407
-0.12621375589165723,-0.9714605258887992
-0.12338770778273572,1.8547886521534809
-0.18299892980035365,1.342367887972066
0.19422033417889853,0.7059787046176692
-0.11056013586637653,0.0054376908738278384
0.6568014140674012,0.46047955552327224
-0.2206044428260483,1.110054061846268
0.36758778579535806,1.664292820616086
0.6724409195607531,1.8447771245786724
-0.14607095393452163,0.9459187265240976
0.34224944610617514,1.6187817888542864
-0.42270175627684303,0.36851425776585633
0.3096966390369963,0.7818934025972303
-1.25294304566938,-1.1959026649596196
-0.29326581357435977,-0.058471692580097434
0.2823117061010055,1.596423559691129
0.1453004822157007,0.2814531470480233
0.690654733209367,0.36177824182656537
0.5440687806223303,-0.3481511914186133
0.2976075341163137,0.8802741652066457
0.002681892966691246,0.37368257525298476
-0.12297579894860589,-0.5921311480468439
-0.2649933060419646,1.159025939034393
0.2658453225687759,-0.2077421114555339
-0.2317438383310536,1.228144116448114
0.2186836145658969,1.8251927773304604
0.019959028091185105,0.1420197987262899
-0.30757492180849316,0.5993348747659463
0.2794428976362404,2.5454486982217066
1.1125194756485708,0.878921247760547
0.14342438882858632,1.6228660996900743
