eyecolor,haircolor
-8.059939001084306,1.4171625836792674
-9.679862862198897,-1.2698549991080834
-3.8388948953905153,0.38661684780433136
-0.47515280542139227,93.52752263004587
-6.640907739908638,2.960824423754718
-8.385676784372198,5.239969054857616
-5.470397679152107,0.811906604023908
-5.522449446652772,-0.1743002132572249
-7.086261303389223,2.184755007600982
-8.707637738896686,93.41535654605015
-4.008580382359604,32.40456277182968
-20.794404461721335,2.438894858189025
-5.366261618304716,94.05290771637735
1.0909385214693241,3.617153314061137
-19.225481582399183,1.0831599842994422
-7.847300010247868,1.1007133240221476
-22.882614276660377,93.72329830650209
-0.6256149229374577,32.640817493283876
-24.908690387019934,2.5285229159978493
-12.793590188103344,91.72693312599723
-1.5682467645639484,1.4036574832893691
-3.7279066284327986,96.24289046593076
-5.930515013007798,-1.3393614209479079
-24.053351781972058,3.9563702721520775
-7.74360475132905,2.565760804735419
-7.690154692168419,1.1759875813391034
2.2728076194657643,1.3847077229123106
-20.887339629690153,92.58591458081709
-6.127037966322589,92.20511012550722
-6.698691668131944,92.05738498637191
-4.67656325528992,0.8893811387912075
-24.025036986108105,95.15345228278639
1.7339875831012561,2.976959349603359
1.6840589303939328,93.79638986183929
-9.142071654413238,2.8076993966171306
7.767623791256392,92.1530530041989
-6.629967246435049,3.5599250973569347
-23.150571375477565,0.00023684682232061327
-10.530760498567716,0.21571168806909702
-21.980188921748773,0.10932564990981364
-22.39715325111821,91.28827339052772
-22.53595721790395,1.6408741336146275
2.0579579028507418,92.46633064049358
-24.707471363597012,1.7711886655790936
-3.23937206832838,2.3507444558296715
-11.055025932449217,2.525716527293169
-7.636844268057154,-0.10733934357608232
-20.83915880929532,90.52671423615828
-16.097554013389317,90.92974109287145
4.364826237370515,2.9596614750646877
