iteration,best_loss
0,inf
1,inf
2,inf
3,inf
4,7.793829173489821
5,7.793829173489821
6,7.793829173489821
7,7.793829173489821
8,7.793829173489821
9,7.793829173489821
10,7.793829173489821
11,7.793829173489821
12,4.6003532286221835
13,4.6003532286221835
14,4.6003532286221835
15,4.6003532286221835
16,4.6003532286221835
17,4.6003532286221835
18,4.6003532286221835
19,4.6003532286221835
20,4.6003532286221835
21,4.6003532286221835
22,4.6003532286221835
23,4.6003532286221835
24,4.600216136032615
25,4.600216136032615
26,4.600216136032615
27,4.600216136032615
28,4.600216136032615
29,4.600216136032615
30,4.600216136032615
31,4.600216136032615
32,4.600216136032615
33,4.599926612053135
