burglary,earthquake
1.8139694194714995,2.210937677408129
20.6159011472409,0.06482466683465353
25.477633109433498,0.00219636199799661
0.27136955836124743,-0.8848618914895714
26.141023235999555,1.6237970484605189
16.7909592939179,0.8023532121863242
1.8309943173005494,-1.4741728367488132
2.8329523239485743,1.048132035967504
0.5361845665232279,-7.407062952085
22.396322491925332,-0.8913790597358817
-4.8959594245048645,-1.3944720197824114
18.08428036622859,-2.2732188266826303
12.549071869567996,0.41150253088508415
13.990753437504143,0.8805805940866734
12.844527491766158,-0.19408267882409344
8.09832605009901,-3.418111787225133
-3.942896547619374,0.7168658618494353
15.342737072629351,1.1995380083110885
8.833915965241381,-1.1228313113063593
-1.433834255493279,-0.7544694343835774
-2.1054530627253962,-4.249178517686287
9.853727137884237,2.5700065878481784
12.97637825616173,0.09476849596200057
16.935883588386446,1.414412307310714
-4.3835829051159685,-0.06824351462228542
11.0135884794527,0.4897881050578411
15.814245901419003,1.7301255548835375
-0.10994026643518973,0.014025403374253315
17.593410259662434,-2.0158612107722975
4.664799487898108,0.13214428534685702
20.104448843169312,2.7940522264125547
19.314048678860875,-0.86035477798477
9.136538536950178,0.9325712418192025
16.335297488802155,2.301848224274252
10.77619733029395,-0.9509923255560646
19.34394268142803,0.11248641987792454
-1.3261050281409688,2.351244142316807
14.201639578663837,-1.2992721832324905
14.980341752632041,-2.994870432535677
1.8840613338355854,-1.5145411586574025
0.5800045637972537,-0.5490965541445404
17.456418459462416,-0.247197567205333
28.883422040383298,2.384286155070466
0.7680313064386024,-0.4408722518270234
16.770756574429793,-2.5446621228960637
-2.664804398277443,1.8167453819854111
20.64435157603349,-0.10741256442289379
-5.400146077697949,2.6307496532460557
-2.0308081857589295,1.900602207976519
-7.30253210104628,-0.168183077220774
